date,station,lat,lon,sst,anom,err,sst_roll_7d,sst_roll_14d,sst_roll_30d,sst_roll_90d,anom_roll_7d,anom_roll_14d,anom_roll_30d,sst_roc_3d,warm_degree_days_14d,above_avg
2021-01-12,Monterey Wharf,36.625,238.125,12.199999809265137,-0.5199999809265137,0.23999999463558197,12.12285682133266,12.202856881277901,11.990333048502604,12.799333095550537,-0.6399999856948853,-0.6107142695358821,-0.940999972820282,0.026666641235351562,0.0,0
2021-01-13,Monterey Wharf,36.625,238.125,12.239999771118164,-0.4699999988079071,0.23999999463558197,12.135713985988072,12.193571158817836,12.004333051045736,12.781555313534207,-0.6128571331501007,-0.6057142721755164,-0.9113333056370417,0.05666669209798177,0.0,0
2021-01-14,Monterey Wharf,36.625,238.125,12.279999732971191,-0.4099999964237213,0.22999998927116394,12.15999971117292,12.189285414559501,12.02133305867513,12.75911087459988,-0.5742857030459813,-0.595714271068573,-0.8793333053588868,0.060000101725260414,0.0,0
2021-01-15,Monterey Wharf,36.625,238.125,12.269999504089355,-0.3999999761581421,0.22999998927116394,12.182856832231794,12.19142825262887,12.037666384379069,12.735333093007405,-0.537142847265516,-0.5785714132445199,-0.8483333071072896,0.023333231608072918,0.0,0
2021-01-16,Monterey Wharf,36.625,238.125,12.289999961853027,-0.3799999952316284,0.22999998927116394,12.207142557416644,12.193571158817836,12.053333059946697,12.712999767727322,-0.4985714214188712,-0.562857129744121,-0.8183333079020182,0.016666730244954426,0.0,0
2021-01-17,Monterey Wharf,36.625,238.125,12.289999961853027,-0.3700000047683716,0.22999998927116394,12.238571166992188,12.192856856754847,12.074333063761394,12.691444216834174,-0.4542857067925589,-0.5499999863760812,-0.7833333094914754,0.003333409627278646,0.0,0
2021-01-18,Monterey Wharf,36.625,238.125,12.309999465942383,-0.3499999940395355,0.22999998927116394,12.268571172441755,12.19714253289359,12.092333062489827,12.67055532667372,-0.41428570662225994,-0.5328571306807655,-0.7516666442155838,0.013333320617675781,0.0,0
2021-01-19,Monterey Wharf,36.625,238.125,12.069999694824219,-0.5799999833106995,0.23999999463558197,12.249999727521624,12.186428274427142,12.102666409810384,12.645888657040066,-0.4228571355342865,-0.5314285606145859,-0.7279999782641728,-0.0733334223429362,0.0,0
2021-01-20,Monterey Wharf,36.625,238.125,12.029999732971191,-0.6100000143051147,0.23999999463558197,12.219999722072057,12.177856854030065,12.113333066304525,12.61966643863254,-0.4428571377481733,-0.527857135449137,-0.7039999812841415,-0.08666674296061198,0.0,0
2021-01-21,Monterey Wharf,36.625,238.125,12.210000038146973,-0.41999998688697815,0.23999999463558197,12.209999765668597,12.184999738420759,12.134333070119222,12.592222001817492,-0.44428570781435284,-0.509285705430167,-0.6699999829133352,-0.033333142598470054,0.0,0
2021-01-22,Monterey Wharf,36.625,238.125,12.199999809265137,-0.429999977350235,0.23999999463558197,12.199999809265137,12.191428320748466,12.157999738057454,12.560444227854411,-0.4485714222703661,-0.4928571347679411,-0.6336666494607925,0.04333337148030599,0.0,0
2021-01-23,Monterey Wharf,36.625,238.125,12.170000076293945,-0.44999998807907104,0.22999998927116394,12.182856968470983,12.194999762943812,12.178999741872152,12.527555338541667,-0.4585714212485722,-0.4785714213337217,-0.6003333181142807,0.04666678110758463,0.0,0
2021-01-24,Monterey Wharf,36.625,238.125,12.09999942779541,-0.5199999809265137,0.23999999463558197,12.15571403503418,12.197142601013184,12.193333053588868,12.492110888163248,-0.47999998927116394,-0.46714284803186146,-0.5739999860525131,-0.0366668701171875,0.0,0
2021-01-25,Monterey Wharf,36.625,238.125,11.979999542236328,-0.6299999952316284,0.23999999463558197,12.108571188790458,12.188571180616107,12.19733304977417,12.456888665093317,-0.519999989441463,-0.46714284803186146,-0.5579999854167302,-0.0733334223429362,0.0,0
2021-01-26,Monterey Wharf,36.625,238.125,11.75999927520752,-0.8499999642372131,0.25,12.064285414559501,12.157142571040563,12.185999711354574,12.418888664245605,-0.5585714152881077,-0.4907142754111971,-0.5579999854167302,-0.13666693369547525,0.0,0
2021-01-27,Monterey Wharf,36.625,238.125,11.619999885559082,-0.9899999499320984,0.25,12.005714007786342,12.1128568649292,12.16599973042806,12.37966644499037,-0.6128571203776768,-0.527857129062925,-0.5669999847809474,-0.15999984741210938,0.0,0
2021-01-28,Monterey Wharf,36.625,238.125,11.649999618530273,-0.949999988079071,0.25,11.9257139478411,12.067856856754847,12.143666394551595,12.34122200012207,-0.6885714062622615,-0.5664285570383072,-0.5786666522423426,-0.10999997456868489,0.0,0
2021-01-29,Monterey Wharf,36.625,238.125,11.789999961853027,-0.7999999523162842,0.23999999463558197,11.86714254106794,12.03357117516654,12.124333063761393,12.304110887315538,-0.7414285455431256,-0.5949999839067459,-0.5873333185911178,0.010000228881835938,0.0,0
2021-01-30,Monterey Wharf,36.625,238.125,11.880000114440918,-0.7099999785423279,0.22999998927116394,11.825713975088936,12.00428547177996,12.108999729156494,12.269333118862576,-0.7785714013235909,-0.6185714112860816,-0.5926666508118311,0.08666674296061198,0.0,0
2021-01-31,Monterey Wharf,36.625,238.125,11.9399995803833,-0.6399999856948853,0.23999999463558197,11.802856854030065,11.979285444532122,12.098999722798665,12.237555344899496,-0.795714259147644,-0.637857124209404,-0.5926666508118311,0.09666665395100911,0.0,0
2021-02-01,Monterey Wharf,36.625,238.125,12.039999961853027,-0.5399999618530273,0.23999999463558197,11.811428342546735,11.959999765668597,12.091666412353515,12.208333121405708,-0.7828571115221296,-0.6514285504817963,-0.5906666507323582,0.08333333333333333,0.0,0
2021-02-02,Monterey Wharf,36.625,238.125,12.09000015258789,-0.47999998927116394,0.23999999463558197,11.858571325029645,11.961428369794573,12.08466641108195,12.179666455586752,-0.7299999722412654,-0.6442856937646866,-0.5883333166440328,0.07000001271565755,0.0,0
2021-02-03,Monterey Wharf,36.625,238.125,12.09000015258789,-0.47999998927116394,0.22999998927116394,11.925714220319476,11.96571411405291,12.07933308283488,12.151999791463217,-0.6571428350039891,-0.6349999776908329,-0.5846666504939397,0.05000019073486328,0.0,0
2021-02-04,Monterey Wharf,36.625,238.125,12.079999923706055,-0.47999998927116394,0.22999998927116394,11.987142835344587,11.956428391592842,12.074666436513265,12.127110905117458,-0.5899999780314309,-0.6392856921468463,-0.5806666513284048,0.013333320617675781,0.0,0
2021-02-05,Monterey Wharf,36.625,238.125,12.050000190734863,-0.5099999904632568,0.22999998927116394,12.02428572518485,11.945714133126396,12.071333122253417,12.1059997982449,-0.548571412052427,-0.6449999787977764,-0.5756666521231334,-0.013333320617675781,0.0,0
2021-02-06,Monterey Wharf,36.625,238.125,12.059999465942383,-0.4899999797344208,0.23999999463558197,12.049999918256487,11.937856946672712,12.069666449228922,12.091444238026936,-0.5171428407941546,-0.6478571210588727,-0.5693333178758622,-0.010000228881835938,0.0,0
2021-02-07,Monterey Wharf,36.625,238.125,12.050000190734863,-0.4899999797344208,0.23999999463558197,12.065714291163854,11.93428557259696,12.067666467030843,12.080444240570069,-0.49571426851408823,-0.6457142638308662,-0.5636666516462961,-0.009999910990397135,0.0,0
2021-02-08,Monterey Wharf,36.625,238.125,11.9399995803833,-0.5899999737739563,0.23999999463558197,12.051428522382464,11.9314284324646,12.061666456858317,12.06999979019165,-0.5028571273599353,-0.6428571194410324,-0.5616666515668233,-0.0366668701171875,0.0,0
2021-02-09,Monterey Wharf,36.625,238.125,12.09999942779541,-0.429999977350235,0.23999999463558197,12.052856990269252,11.95571415764945,12.062666447957357,12.06233311759101,-0.49571426851408823,-0.6128571203776768,-0.5533333172400793,0.013333320617675781,0.0,0
2021-02-10,Monterey Wharf,36.625,238.125,12.199999809265137,-0.32999998331069946,0.23999999463558197,12.068571226937431,11.997142723628453,12.065999794006348,12.055222002665202,-0.4742856962340219,-0.5657142656190055,-0.5433333168427149,0.04999987284342448,0.0,0
2021-02-11,Monterey Wharf,36.625,238.125,12.139999389648438,-0.3799999952316284,0.22999998927116394,12.077142579214913,12.03214270727975,12.063999780019124,12.048777559068467,-0.45999998279980253,-0.5249999804156167,-0.5386666506528854,0.0666666030883789,0.0,0
2021-02-12,Monterey Wharf,36.625,238.125,12.079999923706055,-0.4399999976158142,0.23999999463558197,12.081428255353655,12.052856990269252,12.058666451772053,12.040333112080893,-0.4499999838215964,-0.4992856979370117,-0.537666650613149,-0.006666501363118489,0.0,0
2021-02-13,Monterey Wharf,36.625,238.125,12.0,-0.5099999904632568,0.23999999463558197,12.072856903076172,12.061428410666329,12.04933312733968,12.03011088901096,-0.45285712821143015,-0.48499998450279236,-0.5409999837478002,-0.0666666030883789,0.0,0
2021-02-14,Monterey Wharf,36.625,238.125,11.989999771118164,-0.5099999904632568,0.23999999463558197,12.064285414559501,12.064999852861677,12.039999802907309,12.020221996307374,-0.45571427260126385,-0.47571427055767607,-0.5446666508913041,-0.04999987284342448,0.0,0
2021-02-15,Monterey Wharf,36.625,238.125,11.949999809265137,-0.550000011920929,0.23999999463558197,12.065714018685478,12.058571270533971,12.028666464487712,12.011999776628283,-0.4499999923365457,-0.47642855984824045,-0.5503333181142807,-0.04333337148030599,0.0,0
2021-02-16,Monterey Wharf,36.625,238.125,11.899999618530273,-0.5999999642372131,0.25,12.037142617361885,12.04499980381557,12.01566645304362,12.003444215986464,-0.47428570474897114,-0.48499998663152966,-0.5579999834299088,-0.03333346048990885,0.0,0
2021-02-17,Monterey Wharf,36.625,238.125,11.779999732971191,-0.7099999785423279,0.23999999463558197,11.97714260646275,12.022856916700091,11.997999795277913,11.990666442447239,-0.5285714183534894,-0.5014285572937557,-0.5699999829133352,-0.07000001271565755,0.0,0
2021-02-18,Monterey Wharf,36.625,238.125,11.859999656677246,-0.6299999952316284,0.23999999463558197,11.937142644609724,12.007142611912318,11.990999794006347,11.979555331336128,-0.5642857040677752,-0.5121428434337888,-0.5716666499773662,-0.030000050862630207,0.0,0
2021-02-19,Monterey Wharf,36.625,238.125,11.960000038146973,-0.5199999809265137,0.23999999463558197,11.91999980381557,12.000714029584612,11.98866647084554,11.970333109961615,-0.5757142731121608,-0.5128571284668786,-0.568666648864746,0.020000139872233074,0.0,0
2021-02-20,Monterey Wharf,36.625,238.125,11.739999771118164,-0.7400000095367432,0.23999999463558197,11.882856913975306,11.97785690852574,11.972999795277913,11.959666442871093,-0.6085714186940875,-0.5307142734527588,-0.5793333162864049,-0.013333320617675781,0.0,0
2021-02-21,Monterey Wharf,36.625,238.125,11.649999618530273,-0.8199999928474426,0.22999998927116394,11.834285463605609,11.949285439082555,11.954666455586752,11.949666436513265,-0.6528571333203997,-0.5542857029608318,-0.5923333168029785,-0.07000001271565755,0.0,0
2021-02-22,Monterey Wharf,36.625,238.125,11.739999771118164,-0.7299999594688416,0.22999998927116394,11.804285458156041,11.934999738420759,11.940333112080891,11.941221989525689,-0.6785714115415301,-0.5642857019390378,-0.6016666491826376,-0.0733334223429362,0.0,0
2021-02-23,Monterey Wharf,36.625,238.125,11.84999942779541,-0.6200000047683716,0.22999998927116394,11.797142573765345,11.917142595563616,11.931999778747558,11.935444206661648,-0.6814285601888385,-0.5778571324689048,-0.6049999833106995,0.036666552225748696,0.0,0
2021-02-24,Monterey Wharf,36.625,238.125,11.929999351501465,-0.5299999713897705,0.23999999463558197,11.818571090698242,11.897856848580497,11.930333105723063,11.934444204966228,-0.6557142734527588,-0.5921428459031242,-0.6016666491826376,0.09333324432373047,0.0,0
2021-02-25,Monterey Wharf,36.625,238.125,11.809999465942383,-0.6499999761581421,0.22999998927116394,11.811428206307548,11.874285425458636,11.931999778747558,11.933777533637153,-0.6585714135851178,-0.6114285588264465,-0.5949999829133351,0.023333231608072918,0.0,0
2021-02-26,Monterey Wharf,36.625,238.125,11.529999732971191,-0.9199999570846558,0.22999998927116394,11.749999591282435,11.834999697549003,11.928999773661296,11.928444205390083,-0.7157142673219953,-0.6457142702170781,-0.5926666498184204,-0.10666656494140625,0.0,0
2021-02-27,Monterey Wharf,36.625,238.125,11.079999923706055,-1.3600000143051147,0.23999999463558197,11.65571389879499,11.76928540638515,11.909999783833822,11.918666426340739,-0.8042856965746198,-0.7064285576343536,-0.6063333173592885,-0.28333314259847003,0.0,0
2021-02-28,Monterey Wharf,36.625,238.125,10.789999961853027,-1.649999976158142,0.22999998927116394,11.532856804983956,11.683571134294782,11.876666450500489,11.908777544233534,-0.9228571227618626,-0.7878571280411312,-0.6346666514873505,-0.33999983469645184,0.0,0
2021-03-01,Monterey Wharf,36.625,238.125,11.09999942779541,-1.3399999141693115,0.23999999463558197,11.441428184509277,11.62285682133266,11.850666427612305,11.902888647715251,-1.0099999734333582,-0.8442856924874442,-0.6556666493415833,-0.14333343505859375,0.0,0
2021-03-02,Monterey Wharf,36.625,238.125,11.199999809265137,-1.2300000190734863,0.23999999463558197,11.34857109614781,11.572856834956578,11.825999768575032,11.898777537875706,-1.0971428326198034,-0.8892856964043209,-0.67533331712087,0.039999961853027344,0.0,0
2021-03-03,Monterey Wharf,36.625,238.125,11.25,-1.1799999475479126,0.25,11.2514283316476,11.53499971117292,11.799666436513265,11.895444202423096,-1.1899999720709664,-0.9228571227618626,-0.6966666499773662,0.15333334604899088,0.0,0
2021-03-04,Monterey Wharf,36.625,238.125,11.279999732971191,-1.149999976158142,0.23999999463558197,11.175714084080287,11.493571145193917,11.772666422526042,11.892444197336832,-1.2614285434995378,-0.9599999785423279,-0.7189999828735988,0.060000101725260414,0.0,0
2021-03-05,Monterey Wharf,36.625,238.125,11.559999465942383,-0.85999995470047,0.23999999463558197,11.17999976021903,11.464999675750732,11.754999732971191,11.892999755011665,-1.2528571145875114,-0.9842856909547534,-0.731666648387909,0.11999988555908203,0.0,0
2021-03-06,Monterey Wharf,36.625,238.125,11.579999923706055,-0.8399999737739563,0.23999999463558197,11.2514283316476,11.453571115221296,11.738333066304525,11.894777531094022,-1.1785713945116316,-0.9914285455431256,-0.7436666478713353,0.10999997456868489,0.0,0
2021-03-07,Monterey Wharf,36.625,238.125,11.420000076293945,-0.9899999499320984,0.23999999463558197,11.341428347996303,11.43714257649013,11.717333062489827,11.893555312686496,-1.0842856764793396,-1.003571399620601,-0.7596666465202967,0.04666678110758463,0.0,0
2021-03-08,Monterey Wharf,36.625,238.125,11.369999885559082,-1.0399999618530273,0.22999998927116394,11.379999841962542,11.410714013235909,11.69433307647705,11.890221977233887,-1.0414285404341561,-1.0257142569337572,-0.7779999792575836,-0.06333319346110027,0.0,0
2021-03-09,Monterey Wharf,36.625,238.125,11.289999961853027,-1.1200000047683716,0.23999999463558197,11.392857006617955,11.370714051382881,11.668999735514323,11.88699975543552,-1.0257142526762826,-1.061428542648043,-0.7989999800920486,-0.09666665395100911,0.0,0
2021-03-10,Monterey Wharf,36.625,238.125,11.25999927520752,-1.1399999856948853,0.29999998211860657,11.394285474504743,11.322856903076172,11.64633305867513,11.884444194369847,-1.0199999724115645,-1.1049999722412653,-0.8173333138227463,-0.05333360036214193,0.0,0
2021-03-11,Monterey Wharf,36.625,238.125,11.59999942779541,-0.7899999618530273,0.28999999165534973,11.43999971662249,11.307856900351387,11.629666392008463,11.885110855102539,-0.9685713989394051,-1.1149999712194716,-0.8293333133061727,0.07666651407877605,0.0,0
2021-03-12,Monterey Wharf,36.625,238.125,11.65999984741211,-0.7400000095367432,0.25,11.454285485403878,11.317142622811454,11.611666393280029,11.884888638390436,-0.9514285496303013,-1.1021428321089064,-0.8429999808470409,0.12333329518636067,0.0,0
2021-03-13,Monterey Wharf,36.625,238.125,11.489999771118164,-0.8899999856948853,0.25999999046325684,11.441428320748466,11.346428326198033,11.58999973932902,11.881444189283583,-0.9585714084761483,-1.0685714014938898,-0.8599999805291494,0.07666683197021484,0.0,0
2021-03-14,Monterey Wharf,36.625,238.125,11.429999351501465,-0.949999988079071,0.2800000011920929,11.442856788635254,11.392142568315778,11.568333053588868,11.877110852135552,-0.9528571282114301,-1.018571402345385,-0.8769999802112579,-0.05666669209798177,0.0,0
2021-03-15,Monterey Wharf,36.625,238.125,11.389999389648438,-0.9899999499320984,0.32999998331069946,11.445713860648018,11.41285685130528,11.547999699910482,11.872888628641764,-0.9457142693655831,-0.9935714048998696,-0.8929999788602193,-0.09000015258789062,0.0,0
2021-03-16,Monterey Wharf,36.625,238.125,11.519999504089355,-0.8499999642372131,0.28999999165534973,11.478570938110352,11.435713972364153,11.532333024342854,11.869999737209744,-0.9071428350039891,-0.9664285438401359,-0.9043333113193512,0.009999910990397135,0.0,0
2021-03-17,Monterey Wharf,36.625,238.125,11.59000015258789,-0.7799999713897705,0.25,11.525713920593262,11.459999697549003,11.520333035786946,11.867444186740451,-0.8557142615318298,-0.9378571169716972,-0.9119999766349792,0.05333360036214193,0.0,0
2021-03-18,Monterey Wharf,36.625,238.125,11.550000190734863,-0.8100000023841858,0.25999999046325684,11.518571172441755,11.479285444532122,11.508666388193767,11.866221968332926,-0.8585714101791382,-0.9135714045592717,-0.918999977906545,0.05333360036214193,0.0,0
2021-03-19,Monterey Wharf,36.625,238.125,11.619999885559082,-0.7400000095367432,0.25999999046325684,11.512856892177037,11.483571188790458,11.503333059946696,11.864555305904812,-0.8585714101791382,-0.9049999799047198,-0.9199999789396922,0.03333346048990885,0.0,0
2021-03-20,Monterey Wharf,36.625,238.125,11.399999618530273,-0.9599999785423279,0.25,11.499999727521624,11.470714024135045,11.487999725341798,11.86055530971951,-0.8685714091573443,-0.9135714088167463,-0.9309999783833821,-0.06333351135253906,0.0,0
2021-03-21,Monterey Wharf,36.625,238.125,11.1899995803833,-1.159999966621399,0.25,11.465714045933314,11.454285417284284,11.462333043416342,11.854777526855468,-0.8985714060919625,-0.9257142671516964,-0.9523333112398783,-0.12000020345052083,0.0,0
2021-03-22,Monterey Wharf,36.625,238.125,10.90999984741211,-1.4299999475479126,0.25,11.397142682756696,11.421428271702357,11.434666379292805,11.847333081563313,-0.9614285486085075,-0.9535714089870453,-0.975333309173584,-0.23666667938232422,0.0,0
2021-03-23,Monterey Wharf,36.625,238.125,10.880000114440918,-1.459999918937683,0.25,11.305714198521205,11.392142568315778,11.408999729156495,11.840555307600233,-1.0485713992800032,-0.9778571171419961,-0.9966666400432587,-0.17333316802978516,0.0,0
2021-03-24,Monterey Wharf,36.625,238.125,10.949999809265137,-1.3899999856948853,0.25,11.214285578046526,11.369999749319893,11.382666397094727,11.833999750349257,-1.1357142584664481,-0.995714259999139,-1.01866664091746,-0.07999992370605469,0.0,0
2021-03-25,Monterey Wharf,36.625,238.125,10.859999656677246,-1.46999990940094,0.25999999046325684,11.115714073181152,11.317142622811454,11.349666404724122,11.82499974568685,-1.2299999594688416,-1.0442856848239899,-1.0469999710718791,-0.016666730244954426,0.0,0
2021-03-26,Monterey Wharf,36.625,238.125,10.889999389648438,-1.4399999380111694,0.25,11.01142828805106,11.262142590114049,11.31499973932902,11.814221964942085,-1.3299999492509025,-1.0942856797150202,-1.0773333032925925,0.0033330917358398438,0.0,0
2021-03-27,Monterey Wharf,36.625,238.125,11.029999732971191,-1.2899999618530273,0.25,10.95857116154262,11.229285444532122,11.28899974822998,11.802333079444038,-1.377142804009574,-1.122857106583459,-1.0986666361490884,0.026666641235351562,0.0,0
2021-03-28,Monterey Wharf,36.625,238.125,11.109999656677246,-1.209999918937683,0.25,10.947142601013184,11.206428323473249,11.274999745686848,11.789999749925402,-1.3842856543404716,-1.141428530216217,-1.1083333015441894,0.08333333333333333,0.0,0
2021-03-29,Monterey Wharf,36.625,238.125,11.139999389648438,-1.1699999570846558,0.25999999046325684,10.979999678475517,11.188571180616107,11.27699972788493,11.776888635423449,-1.3471427985600062,-1.1542856735842568,-1.1019999663035074,0.08333333333333333,0.0,0
2021-03-30,Monterey Wharf,36.625,238.125,11.529999732971191,-0.7699999809265137,0.25,11.072856766836983,11.189285482679095,11.3016663869222,11.767555300394694,-1.2485713788441248,-1.1485713890620641,-1.07266663312912,0.16666666666666666,0.0,0
2021-03-31,Monterey Wharf,36.625,238.125,11.899999618530273,-0.38999998569488525,0.25,11.208571025303431,11.21142830167498,11.328333059946695,11.762666405571832,-1.105714235986982,-1.120714247226715,-1.040999968846639,0.2633333206176758,0.0,0
2021-04-01,Monterey Wharf,36.625,238.125,12.059999465942383,-0.22999998927116394,0.23999999463558197,11.379999569484166,11.24785682133266,11.356999715169271,11.76066640218099,-0.9285713902541569,-1.0792856748614992,-1.007666634519895,0.30666669209798175,0.0,0
2021-04-02,Monterey Wharf,36.625,238.125,11.989999771118164,-0.29999998211860657,0.23999999463558197,11.537142481122698,11.274285384586879,11.381666374206542,11.757666407691108,-0.7657142536980766,-1.0478571014744895,-0.978333302338918,0.15333334604899088,0.0,0
2021-04-03,Monterey Wharf,36.625,238.125,11.739999771118164,-0.550000011920929,0.25999999046325684,11.638571058000837,11.298571109771729,11.396999708811443,11.751444180806478,-0.6599999751363482,-1.018571389572961,-0.958333303531011,-0.053333282470703125,0.0,0
2021-04-04,Monterey Wharf,36.625,238.125,11.5,-0.7799999713897705,0.26999998092651367,11.69428539276123,11.320713996887207,11.394999726613362,11.743110847473144,-0.598571411200932,-0.9914285327707019,-0.9556666374206543,-0.18666648864746094,0.0,0
2021-04-05,Monterey Wharf,36.625,238.125,11.25,-1.0299999713897705,0.25999999046325684,11.709999765668597,11.344999722072057,11.383999729156494,11.73233307732476,-0.5785714132445199,-0.9628571059022631,-0.9619999706745148,-0.24666659037272134,0.0,0
2021-04-06,Monterey Wharf,36.625,238.125,11.179999351501465,-1.090000033378601,0.26999998092651367,11.65999971117292,11.366428239004952,11.375999704996746,11.721555296579997,-0.624285706451961,-0.936428542648043,-0.9653333067893982,-0.18666680653889975,0.0,0
2021-04-07,Monterey Wharf,36.625,238.125,11.139999389648438,-1.1200000047683716,0.25999999046325684,11.551428249904088,11.37999963760376,11.368333021799723,11.710777515835233,-0.7285714234624591,-0.9171428297247205,-0.9679999748865763,-0.12000020345052083,0.0,0
2021-04-08,Monterey Wharf,36.625,238.125,11.170000076293945,-1.0799999237060547,0.25999999046325684,11.42428547995431,11.402142524719238,11.364333025614421,11.700333076053196,-0.8499999855245862,-0.8892856878893716,-0.9666666388511658,-0.026666641235351562,0.0,0
2021-04-09,Monterey Wharf,36.625,238.125,11.210000038146973,-1.0399999618530273,0.26999998092651367,11.312856946672712,11.424999713897705,11.36266638437907,11.690221966637505,-0.9557142683437893,-0.8607142610209328,-0.9633333047231039,0.010000228881835938,0.0,0
2021-04-10,Monterey Wharf,36.625,238.125,11.25,-1.0,0.26999998092651367,11.242856979370117,11.440714018685478,11.350999736785889,11.681110858917236,-1.0199999809265137,-0.8399999780314309,-0.9703333059946696,0.0366668701171875,0.0,0
2021-04-11,Monterey Wharf,36.625,238.125,11.34000015258789,-0.9099999666213989,0.25999999046325684,11.219999858311244,11.457142625536237,11.340333080291748,11.672666422526042,-1.0385714088167464,-0.8185714100088392,-0.9759999712308248,0.05666669209798177,0.0,0
2021-04-12,Monterey Wharf,36.625,238.125,11.34000015258789,-0.8899999856948853,0.25999999046325684,11.232857022966657,11.471428394317627,11.335333093007405,11.663110870785184,-1.018571410860334,-0.798571412052427,-0.9759999712308248,0.04333337148030599,0.0,0
2021-04-13,Monterey Wharf,36.625,238.125,11.34000015258789,-0.8899999856948853,0.25999999046325684,11.255714280264717,11.457856995718819,11.332333119710286,11.653110875023735,-0.9899999754769462,-0.8071428409644535,-0.973999971151352,0.030000050862630207,0.0,0
2021-04-14,Monterey Wharf,36.625,238.125,11.50999927520752,-0.7199999690055847,0.25999999046325684,11.308571406773158,11.429999828338623,11.33633311589559,11.644555314381916,-0.9328571132251194,-0.8307142683437893,-0.9649999717871348,0.05666637420654297,0.0,0
2021-04-15,Monterey Wharf,36.625,238.125,11.65999984741211,-0.5600000023841858,0.23999999463558197,11.378571374075753,11.401428427015032,11.340999794006347,11.637777540418837,-0.8585714101791382,-0.8542856978518623,-0.9553333063920338,0.10666656494140625,0.0,0
2021-04-16,Monterey Wharf,36.625,238.125,11.420000076293945,-0.8100000023841858,0.23999999463558197,11.408571379525322,11.360714163099017,11.33533312479655,11.628110875023737,-0.8257142731121608,-0.890714270727975,-0.9563333074251811,0.026666641235351562,0.0,0
2021-04-17,Monterey Wharf,36.625,238.125,11.399999618530273,-0.8299999833106995,0.23999999463558197,11.429999896458217,11.336428437914167,11.330333105723064,11.618221982320149,-0.8014285564422607,-0.9107142686843872,-0.9569999734560649,-0.036666552225748696,0.0,0
2021-04-18,Monterey Wharf,36.625,238.125,11.539999961853027,-0.699999988079071,0.25,11.458571297781807,11.339285578046526,11.327666441599527,11.609666432274713,-0.7714285595076424,-0.9049999841621944,-0.9556666394074758,-0.039999961853027344,0.0,0
2021-04-19,Monterey Wharf,36.625,238.125,11.609999656677246,-0.6299999952316284,0.25,11.497142655508858,11.364999839237758,11.334666442871093,11.604555320739745,-0.7342857037271772,-0.8764285572937557,-0.9446666399637859,0.06333319346110027,0.0,0
2021-04-20,Monterey Wharf,36.625,238.125,11.529999732971191,-0.7099999785423279,0.23999999463558197,11.524285452706474,11.389999866485596,11.34599978129069,11.59899976518419,-0.7085714169910976,-0.8492856962340218,-0.9296666403611501,0.04333337148030599,0.0,0
2021-04-21,Monterey Wharf,36.625,238.125,11.369999885559082,-0.8799999952316284,0.23999999463558197,11.504285539899554,11.406428473336357,11.361333115895588,11.589666430155436,-0.7314285635948181,-0.8321428384099688,-0.911333308617274,-0.05666669209798177,0.0,0
2021-04-22,Monterey Wharf,36.625,238.125,11.429999351501465,-0.8199999928474426,0.25,11.471428326198033,11.424999850136894,11.379666423797607,11.581110869513617,-0.7685714193752834,-0.8135714147772107,-0.8899999777475993,-0.060000101725260414,0.0,0
2021-04-23,Monterey Wharf,36.625,238.125,11.5,-0.7599999904632568,0.25,11.48285688672747,11.445714133126396,11.39799976348877,11.573666424221463,-0.7614285605294364,-0.7935714168207986,-0.868999977906545,-0.009999910990397135,0.0,0
2021-04-24,Monterey Wharf,36.625,238.125,11.479999542236328,-0.7799999713897705,0.25,11.494285447256905,11.462142671857562,11.418666426340739,11.566777536604139,-0.7542857016835894,-0.777857129062925,-0.8459999799728394,0.036666552225748696,0.0,0
2021-04-25,Monterey Wharf,36.625,238.125,11.699999809265137,-0.5699999928474426,0.23999999463558197,11.517142568315778,11.487856933048793,11.445666440327962,11.563666428460015,-0.7357142737933567,-0.7535714166504996,-0.8169999818007151,0.09000015258789062,0.0,0
2021-04-26,Monterey Wharf,36.625,238.125,11.889999389648438,-0.38999998569488525,0.23999999463558197,11.557142530168806,11.527142592838832,11.474333095550538,11.565110874176025,-0.7014285581452506,-0.717857130936214,-0.7869999825954437,0.12999979654947916,0.0,0
2021-04-27,Monterey Wharf,36.625,238.125,11.809999465942383,-0.4699999988079071,0.23999999463558197,11.597142492021833,11.560713972364153,11.497666422526041,11.567221980624728,-0.6671428467546191,-0.6878571318728584,-0.7623333185911179,0.10999997456868489,0.0,0
2021-04-28,Monterey Wharf,36.625,238.125,11.9399995803833,-0.3499999940395355,0.22999998927116394,11.678571019853864,11.591428279876709,11.524333095550537,11.570444202423095,-0.5914285608700344,-0.6614285622324262,-0.7349999864896138,0.07999992370605469,0.0,0
2021-04-29,Monterey Wharf,36.625,238.125,12.069999694824219,-0.2199999988079071,0.23999999463558197,11.769999640328544,11.620713983263288,11.542333094278971,11.57355531056722,-0.5057142760072436,-0.6371428476912635,-0.716666653752327,0.060000101725260414,0.0,0
2021-04-30,Monterey Wharf,36.625,238.125,12.019999504089355,-0.26999998092651367,0.25,11.84428528376988,11.663571085248675,11.546333090464275,11.575110859341091,-0.4357142746448517,-0.598571417587144,-0.7126666535933812,0.07000001271565755,0.0,0
